business_id,business_name,category,quarter,count,rating,,,category,,
HhVmDybpU7L50Kb5A0jXTg,Guy Fieri's Vegas Kitchen & Bar,American (Traditional),4/1/17,173,3.4,,,,,
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),10/1/13,31,2.8,,,,,
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),1/1/13,31,2.3,,,,,
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),4/1/14,33,2.8,,,,,
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),1/1/17,36,3.5,,,,,
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),10/1/16,28,2.7,,,,,
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),7/1/15,40,3.5,,,,,
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),10/1/14,36,3,,,,,
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),1/1/14,25,3,,,,,
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),1/1/16,36,3.1,,,,,
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),7/1/12,35,3.2,,,,,
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),4/1/15,39,3.2,,,,,
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),7/1/14,41,2.8,,,,,
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),7/1/13,24,3.2,,,,,
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),4/1/12,31,2.5,,,,,
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),4/1/17,51,3.2,,,,,
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),4/1/16,52,3.1,,,,,
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),1/1/15,41,2.7,,,,,
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),1/1/12,18,2.9,,,,,
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),10/1/12,38,2.3,,,,,
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),10/1/15,32,3.6,,,,,
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),10/1/11,44,2.3,,,,,
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),4/1/13,26,2.9,,,,,
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),7/1/17,9,3.3,,,,,
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),7/1/16,25,3.6,,,,,
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),1/1/16,62,4.3,,,,,
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),4/1/15,48,4.4,,,,,
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),10/1/15,48,3.9,,,,,
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),10/1/12,22,3.6,,,,,
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),1/1/15,35,4.3,,,,,
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),4/1/16,47,4.1,,,,,
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),1/1/13,21,2.9,,,,,
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),7/1/11,10,3.9,,,,,
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),4/1/17,49,4.7,,,,,
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),1/1/17,88,4.4,,,,,
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),7/1/10,13,3.6,,,,,
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),10/1/14,24,3.9,,,,,
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),1/1/11,11,3.7,,,,,
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),7/1/15,69,4.6,,,,,
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),10/1/11,13,2.8,,,,,
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),10/1/16,57,4.3,,,,,
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),7/1/12,16,3,,,,,
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),1/1/12,16,3.3,,,,,
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),7/1/14,26,4,,,,,
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),4/1/11,9,4,,,,,
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),4/1/14,22,3.9,,,,,
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),4/1/13,30,3.1,,,,,
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),7/1/13,24,3.2,,,,,
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),1/1/10,8,3.8,,,,,
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),7/1/16,58,4.2,,,,,
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),10/1/09,10,4,,,,,
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),10/1/10,15,3.7,,,,,
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),1/1/14,10,3.8,,,,,
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),10/1/08,5,4.8,,,,,
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),7/1/08,2,4.5,,,,,
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),1/1/07,1,5,,,,,
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),7/1/17,24,4.6,,,,,
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),4/1/12,16,3.4,,,,,
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),1/1/09,13,4.2,,,,,
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),7/1/09,8,4.1,,,,,
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),4/1/10,8,3.6,,,,,
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),1/1/08,3,4.3,,,,,
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),10/1/13,18,3.7,,,,,
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),4/1/08,2,5,,,,,
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),4/1/09,7,4.4,,,,,
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),7/1/07,1,5,,,,,
P7pxQFqr7yBKMMI2J51udw,Holsteins Shakes and Buns,American (Traditional),1/1/16,96,4,,,,,
P7pxQFqr7yBKMMI2J51udw,Holsteins Shakes and Buns,American (Traditional),1/1/15,123,3.8,,,,,
P7pxQFqr7yBKMMI2J51udw,Holsteins Shakes and Buns,American (Traditional),1/1/17,77,4.2,,,,,
P7pxQFqr7yBKMMI2J51udw,Holsteins Shakes and Buns,American (Traditional),7/1/13,110,3.8,,,,,
P7pxQFqr7yBKMMI2J51udw,Holsteins Shakes and Buns,American (Traditional),7/1/11,104,3.7,,,,,
P7pxQFqr7yBKMMI2J51udw,Holsteins Shakes and Buns,American (Traditional),4/1/14,110,3.7,,,,,
P7pxQFqr7yBKMMI2J51udw,Holsteins Shakes and Buns,American (Traditional),1/1/13,100,3.8,,,,,
P7pxQFqr7yBKMMI2J51udw,Holsteins Shakes and Buns,American (Traditional),10/1/16,84,3.9,,,,,
P7pxQFqr7yBKMMI2J51udw,Holsteins Shakes and Buns,American (Traditional),1/1/11,97,3.8,,,,,
P7pxQFqr7yBKMMI2J51udw,Holsteins Shakes and Buns,American (Traditional),10/1/15,90,3.8,,,,,
P7pxQFqr7yBKMMI2J51udw,Holsteins Shakes and Buns,American (Traditional),4/1/12,89,3.8,,,,,
P7pxQFqr7yBKMMI2J51udw,Holsteins Shakes and Buns,American (Traditional),10/1/13,117,3.7,,,,,
P7pxQFqr7yBKMMI2J51udw,Holsteins Shakes and Buns,American (Traditional),1/1/14,122,4,,,,,
P7pxQFqr7yBKMMI2J51udw,Holsteins Shakes and Buns,American (Traditional),7/1/12,92,3.8,,,,,
P7pxQFqr7yBKMMI2J51udw,Holsteins Shakes and Buns,American (Traditional),4/1/11,75,4,,,,,
P7pxQFqr7yBKMMI2J51udw,Holsteins Shakes and Buns,American (Traditional),10/1/14,96,3.8,,,,,
P7pxQFqr7yBKMMI2J51udw,Holsteins Shakes and Buns,American (Traditional),7/1/16,88,4,,,,,
P7pxQFqr7yBKMMI2J51udw,Holsteins Shakes and Buns,American (Traditional),7/1/15,89,4,,,,,
P7pxQFqr7yBKMMI2J51udw,Holsteins Shakes and Buns,American (Traditional),10/1/12,80,4,,,,,
P7pxQFqr7yBKMMI2J51udw,Holsteins Shakes and Buns,American (Traditional),7/1/14,143,3.8,,,,,
P7pxQFqr7yBKMMI2J51udw,Holsteins Shakes and Buns,American (Traditional),10/1/11,90,3.8,,,,,
P7pxQFqr7yBKMMI2J51udw,Holsteins Shakes and Buns,American (Traditional),4/1/15,112,3.9,,,,,
P7pxQFqr7yBKMMI2J51udw,Holsteins Shakes and Buns,American (Traditional),1/1/12,123,3.9,,,,,
P7pxQFqr7yBKMMI2J51udw,Holsteins Shakes and Buns,American (Traditional),4/1/17,86,3.9,,,,,
P7pxQFqr7yBKMMI2J51udw,Holsteins Shakes and Buns,American (Traditional),4/1/13,94,3.8,,,,,
P7pxQFqr7yBKMMI2J51udw,Holsteins Shakes and Buns,American (Traditional),10/1/10,18,3.5,,,,,
P7pxQFqr7yBKMMI2J51udw,Holsteins Shakes and Buns,American (Traditional),4/1/16,99,4,,,,,
P7pxQFqr7yBKMMI2J51udw,Holsteins Shakes and Buns,American (Traditional),7/1/17,25,4.1,,,,,
4GXII-GU7S0ZyU6ElkhscQ,Hooters Casino Hotel,American (Traditional),7/1/09,14,2.2,,,,,
4GXII-GU7S0ZyU6ElkhscQ,Hooters Casino Hotel,American (Traditional),1/1/09,14,2.4,,,,,
4GXII-GU7S0ZyU6ElkhscQ,Hooters Casino Hotel,American (Traditional),1/1/15,51,2,,,,,
4GXII-GU7S0ZyU6ElkhscQ,Hooters Casino Hotel,American (Traditional),7/1/14,57,2.5,,,,,
4GXII-GU7S0ZyU6ElkhscQ,Hooters Casino Hotel,American (Traditional),10/1/14,48,2.3,,,,,
4GXII-GU7S0ZyU6ElkhscQ,Hooters Casino Hotel,American (Traditional),10/1/12,28,2.9,,,,,
4GXII-GU7S0ZyU6ElkhscQ,Hooters Casino Hotel,American (Traditional),1/1/16,54,2.1,,,,,
4GXII-GU7S0ZyU6ElkhscQ,Hooters Casino Hotel,American (Traditional),4/1/14,47,2.9,,,,,
4GXII-GU7S0ZyU6ElkhscQ,Hooters Casino Hotel,American (Traditional),4/1/17,46,2.5,,,,,
4GXII-GU7S0ZyU6ElkhscQ,Hooters Casino Hotel,American (Traditional),7/1/11,49,2.7,,,,,
4GXII-GU7S0ZyU6ElkhscQ,Hooters Casino Hotel,American (Traditional),7/1/15,68,2,,,,,
4GXII-GU7S0ZyU6ElkhscQ,Hooters Casino Hotel,American (Traditional),1/1/17,41,2.1,,,,,
4GXII-GU7S0ZyU6ElkhscQ,Hooters Casino Hotel,American (Traditional),4/1/12,22,2.4,,,,,
4GXII-GU7S0ZyU6ElkhscQ,Hooters Casino Hotel,American (Traditional),1/1/14,40,2.3,,,,,
4GXII-GU7S0ZyU6ElkhscQ,Hooters Casino Hotel,American (Traditional),1/1/08,8,1.9,,,,,
4GXII-GU7S0ZyU6ElkhscQ,Hooters Casino Hotel,American (Traditional),10/1/15,34,2.3,,,,,
4GXII-GU7S0ZyU6ElkhscQ,Hooters Casino Hotel,American (Traditional),1/1/07,4,2.5,,,,,
4GXII-GU7S0ZyU6ElkhscQ,Hooters Casino Hotel,American (Traditional),7/1/16,62,2.2,,,,,
4GXII-GU7S0ZyU6ElkhscQ,Hooters Casino Hotel,American (Traditional),10/1/13,30,2.4,,,,,
4GXII-GU7S0ZyU6ElkhscQ,Hooters Casino Hotel,American (Traditional),10/1/08,12,2.6,,,,,
4GXII-GU7S0ZyU6ElkhscQ,Hooters Casino Hotel,American (Traditional),1/1/10,22,2.6,,,,,
4GXII-GU7S0ZyU6ElkhscQ,Hooters Casino Hotel,American (Traditional),4/1/15,76,2.2,,,,,
4GXII-GU7S0ZyU6ElkhscQ,Hooters Casino Hotel,American (Traditional),10/1/10,22,2.2,,,,,
4GXII-GU7S0ZyU6ElkhscQ,Hooters Casino Hotel,American (Traditional),7/1/12,35,2.7,,,,,
4GXII-GU7S0ZyU6ElkhscQ,Hooters Casino Hotel,American (Traditional),4/1/13,25,2.2,,,,,
4GXII-GU7S0ZyU6ElkhscQ,Hooters Casino Hotel,American (Traditional),4/1/07,7,2,,,,,
4GXII-GU7S0ZyU6ElkhscQ,Hooters Casino Hotel,American (Traditional),7/1/13,37,2.6,,,,,
4GXII-GU7S0ZyU6ElkhscQ,Hooters Casino Hotel,American (Traditional),4/1/08,8,1.9,,,,,
4GXII-GU7S0ZyU6ElkhscQ,Hooters Casino Hotel,American (Traditional),1/1/11,31,2,,,,,
4GXII-GU7S0ZyU6ElkhscQ,Hooters Casino Hotel,American (Traditional),10/1/16,24,3,,,,,
4GXII-GU7S0ZyU6ElkhscQ,Hooters Casino Hotel,American (Traditional),7/1/07,7,3.4,,,,,
4GXII-GU7S0ZyU6ElkhscQ,Hooters Casino Hotel,American (Traditional),1/1/12,29,2.6,,,,,
4GXII-GU7S0ZyU6ElkhscQ,Hooters Casino Hotel,American (Traditional),7/1/17,17,1.6,,,,,
4GXII-GU7S0ZyU6ElkhscQ,Hooters Casino Hotel,American (Traditional),4/1/10,31,2.3,,,,,
4GXII-GU7S0ZyU6ElkhscQ,Hooters Casino Hotel,American (Traditional),7/1/08,8,2.8,,,,,
4GXII-GU7S0ZyU6ElkhscQ,Hooters Casino Hotel,American (Traditional),1/1/13,22,2.6,,,,,
4GXII-GU7S0ZyU6ElkhscQ,Hooters Casino Hotel,American (Traditional),10/1/11,19,2.2,,,,,
4GXII-GU7S0ZyU6ElkhscQ,Hooters Casino Hotel,American (Traditional),7/1/10,21,2.3,,,,,
4GXII-GU7S0ZyU6ElkhscQ,Hooters Casino Hotel,American (Traditional),4/1/06,2,1.5,,,,,
4GXII-GU7S0ZyU6ElkhscQ,Hooters Casino Hotel,American (Traditional),7/1/06,1,3,,,,,
4GXII-GU7S0ZyU6ElkhscQ,Hooters Casino Hotel,American (Traditional),4/1/09,9,2.7,,,,,
4GXII-GU7S0ZyU6ElkhscQ,Hooters Casino Hotel,American (Traditional),4/1/16,35,1.9,,,,,
4GXII-GU7S0ZyU6ElkhscQ,Hooters Casino Hotel,American (Traditional),4/1/11,24,2.8,,,,,
4GXII-GU7S0ZyU6ElkhscQ,Hooters Casino Hotel,American (Traditional),10/1/07,6,2,,,,,
4GXII-GU7S0ZyU6ElkhscQ,Hooters Casino Hotel,American (Traditional),10/1/09,14,2.6,,,,,
4GXII-GU7S0ZyU6ElkhscQ,Hooters Casino Hotel,American (Traditional),1/1/06,2,3.5,,,,,
4GXII-GU7S0ZyU6ElkhscQ,Hooters Casino Hotel,American (Traditional),10/1/06,1,5,,,,,
UNI1agsPX2k3eJSJVB91nw,Hot N Juicy Crawfish,American (Traditional),4/1/11,77,4.1,,,,,
UNI1agsPX2k3eJSJVB91nw,Hot N Juicy Crawfish,American (Traditional),4/1/10,46,4.2,,,,,
UNI1agsPX2k3eJSJVB91nw,Hot N Juicy Crawfish,American (Traditional),10/1/09,20,3.5,,,,,
UNI1agsPX2k3eJSJVB91nw,Hot N Juicy Crawfish,American (Traditional),1/1/11,67,4,,,,,
UNI1agsPX2k3eJSJVB91nw,Hot N Juicy Crawfish,American (Traditional),1/1/09,14,4.3,,,,,
UNI1agsPX2k3eJSJVB91nw,Hot N Juicy Crawfish,American (Traditional),10/1/13,38,4.2,,,,,
UNI1agsPX2k3eJSJVB91nw,Hot N Juicy Crawfish,American (Traditional),1/1/13,45,4.4,,,,,
UNI1agsPX2k3eJSJVB91nw,Hot N Juicy Crawfish,American (Traditional),4/1/15,43,3.7,,,,,
UNI1agsPX2k3eJSJVB91nw,Hot N Juicy Crawfish,American (Traditional),7/1/15,40,4.1,,,,,
UNI1agsPX2k3eJSJVB91nw,Hot N Juicy Crawfish,American (Traditional),1/1/15,52,4.1,,,,,
UNI1agsPX2k3eJSJVB91nw,Hot N Juicy Crawfish,American (Traditional),1/1/14,49,3.8,,,,,
UNI1agsPX2k3eJSJVB91nw,Hot N Juicy Crawfish,American (Traditional),1/1/12,44,4.2,,,,,
UNI1agsPX2k3eJSJVB91nw,Hot N Juicy Crawfish,American (Traditional),7/1/09,22,4,,,,,
UNI1agsPX2k3eJSJVB91nw,Hot N Juicy Crawfish,American (Traditional),1/1/10,45,3.9,,,,,
UNI1agsPX2k3eJSJVB91nw,Hot N Juicy Crawfish,American (Traditional),7/1/16,50,4.1,,,,,
UNI1agsPX2k3eJSJVB91nw,Hot N Juicy Crawfish,American (Traditional),4/1/12,45,4,,,,,
UNI1agsPX2k3eJSJVB91nw,Hot N Juicy Crawfish,American (Traditional),7/1/11,65,4,,,,,
UNI1agsPX2k3eJSJVB91nw,Hot N Juicy Crawfish,American (Traditional),10/1/10,66,4,,,,,
UNI1agsPX2k3eJSJVB91nw,Hot N Juicy Crawfish,American (Traditional),4/1/13,45,4.3,,,,,
UNI1agsPX2k3eJSJVB91nw,Hot N Juicy Crawfish,American (Traditional),7/1/12,53,4.3,,,,,
UNI1agsPX2k3eJSJVB91nw,Hot N Juicy Crawfish,American (Traditional),10/1/14,27,4.1,,,,,
UNI1agsPX2k3eJSJVB91nw,Hot N Juicy Crawfish,American (Traditional),7/1/13,42,4.2,,,,,
UNI1agsPX2k3eJSJVB91nw,Hot N Juicy Crawfish,American (Traditional),1/1/16,32,4,,,,,
UNI1agsPX2k3eJSJVB91nw,Hot N Juicy Crawfish,American (Traditional),7/1/10,84,4.1,,,,,
UNI1agsPX2k3eJSJVB91nw,Hot N Juicy Crawfish,American (Traditional),10/1/11,49,3.9,,,,,
UNI1agsPX2k3eJSJVB91nw,Hot N Juicy Crawfish,American (Traditional),4/1/14,42,3.9,,,,,
UNI1agsPX2k3eJSJVB91nw,Hot N Juicy Crawfish,American (Traditional),10/1/12,32,4.1,,,,,
UNI1agsPX2k3eJSJVB91nw,Hot N Juicy Crawfish,American (Traditional),7/1/17,11,3.5,,,,,
UNI1agsPX2k3eJSJVB91nw,Hot N Juicy Crawfish,American (Traditional),10/1/15,29,4.3,,,,,
UNI1agsPX2k3eJSJVB91nw,Hot N Juicy Crawfish,American (Traditional),1/1/17,27,3.7,,,,,
UNI1agsPX2k3eJSJVB91nw,Hot N Juicy Crawfish,American (Traditional),4/1/17,39,4.2,,,,,
UNI1agsPX2k3eJSJVB91nw,Hot N Juicy Crawfish,American (Traditional),4/1/16,33,4,,,,,
UNI1agsPX2k3eJSJVB91nw,Hot N Juicy Crawfish,American (Traditional),4/1/08,5,4.2,,,,,
UNI1agsPX2k3eJSJVB91nw,Hot N Juicy Crawfish,American (Traditional),7/1/14,37,4.3,,,,,
UNI1agsPX2k3eJSJVB91nw,Hot N Juicy Crawfish,American (Traditional),10/1/16,19,4.1,,,,,
UNI1agsPX2k3eJSJVB91nw,Hot N Juicy Crawfish,American (Traditional),7/1/08,7,4.3,,,,,
UNI1agsPX2k3eJSJVB91nw,Hot N Juicy Crawfish,American (Traditional),7/1/07,2,4,,,,,
UNI1agsPX2k3eJSJVB91nw,Hot N Juicy Crawfish,American (Traditional),10/1/07,3,4,,,,,
UNI1agsPX2k3eJSJVB91nw,Hot N Juicy Crawfish,American (Traditional),4/1/09,14,4.4,,,,,
UNI1agsPX2k3eJSJVB91nw,Hot N Juicy Crawfish,American (Traditional),1/1/08,4,4.2,,,,,
UNI1agsPX2k3eJSJVB91nw,Hot N Juicy Crawfish,American (Traditional),4/1/07,1,5,,,,,
UNI1agsPX2k3eJSJVB91nw,Hot N Juicy Crawfish,American (Traditional),10/1/08,3,5,,,,,
DbEszO3wk1xVmN3pCPob2g,Jamms Restaurant,American (Traditional),7/1/15,35,4.3,,,,,
DbEszO3wk1xVmN3pCPob2g,Jamms Restaurant,American (Traditional),7/1/16,84,4.6,,,,,
DbEszO3wk1xVmN3pCPob2g,Jamms Restaurant,American (Traditional),4/1/13,21,4,,,,,
DbEszO3wk1xVmN3pCPob2g,Jamms Restaurant,American (Traditional),10/1/14,31,4.2,,,,,
DbEszO3wk1xVmN3pCPob2g,Jamms Restaurant,American (Traditional),1/1/14,28,3.9,,,,,
DbEszO3wk1xVmN3pCPob2g,Jamms Restaurant,American (Traditional),4/1/14,29,4,,,,,
DbEszO3wk1xVmN3pCPob2g,Jamms Restaurant,American (Traditional),1/1/17,57,4.7,,,,,
DbEszO3wk1xVmN3pCPob2g,Jamms Restaurant,American (Traditional),1/1/13,19,3.8,,,,,
DbEszO3wk1xVmN3pCPob2g,Jamms Restaurant,American (Traditional),4/1/15,30,4.1,,,,,
DbEszO3wk1xVmN3pCPob2g,Jamms Restaurant,American (Traditional),1/1/15,27,4,,,,,
DbEszO3wk1xVmN3pCPob2g,Jamms Restaurant,American (Traditional),1/1/16,36,4.2,,,,,
DbEszO3wk1xVmN3pCPob2g,Jamms Restaurant,American (Traditional),7/1/13,27,4.2,,,,,
DbEszO3wk1xVmN3pCPob2g,Jamms Restaurant,American (Traditional),4/1/16,37,4.2,,,,,
DbEszO3wk1xVmN3pCPob2g,Jamms Restaurant,American (Traditional),10/1/13,34,4.4,,,,,
DbEszO3wk1xVmN3pCPob2g,Jamms Restaurant,American (Traditional),7/1/14,23,3.7,,,,,
DbEszO3wk1xVmN3pCPob2g,Jamms Restaurant,American (Traditional),4/1/11,9,4,,,,,
DbEszO3wk1xVmN3pCPob2g,Jamms Restaurant,American (Traditional),10/1/15,34,4.3,,,,,
DbEszO3wk1xVmN3pCPob2g,Jamms Restaurant,American (Traditional),7/1/12,11,4,,,,,
DbEszO3wk1xVmN3pCPob2g,Jamms Restaurant,American (Traditional),10/1/16,57,4.4,,,,,
DbEszO3wk1xVmN3pCPob2g,Jamms Restaurant,American (Traditional),7/1/10,7,4.3,,,,,
DbEszO3wk1xVmN3pCPob2g,Jamms Restaurant,American (Traditional),10/1/10,11,3.9,,,,,
DbEszO3wk1xVmN3pCPob2g,Jamms Restaurant,American (Traditional),4/1/17,54,4.5,,,,,
DbEszO3wk1xVmN3pCPob2g,Jamms Restaurant,American (Traditional),1/1/11,10,3.4,,,,,
DbEszO3wk1xVmN3pCPob2g,Jamms Restaurant,American (Traditional),1/1/12,12,4.2,,,,,
DbEszO3wk1xVmN3pCPob2g,Jamms Restaurant,American (Traditional),10/1/12,9,4.4,,,,,
DbEszO3wk1xVmN3pCPob2g,Jamms Restaurant,American (Traditional),1/1/10,3,4,,,,,
DbEszO3wk1xVmN3pCPob2g,Jamms Restaurant,American (Traditional),10/1/11,12,3.8,,,,,
DbEszO3wk1xVmN3pCPob2g,Jamms Restaurant,American (Traditional),7/1/17,9,4.9,,,,,
DbEszO3wk1xVmN3pCPob2g,Jamms Restaurant,American (Traditional),10/1/09,3,3.3,,,,,
DbEszO3wk1xVmN3pCPob2g,Jamms Restaurant,American (Traditional),4/1/12,7,3.6,,,,,
DbEszO3wk1xVmN3pCPob2g,Jamms Restaurant,American (Traditional),7/1/11,16,4.3,,,,,
DbEszO3wk1xVmN3pCPob2g,Jamms Restaurant,American (Traditional),10/1/07,2,3,,,,,
DbEszO3wk1xVmN3pCPob2g,Jamms Restaurant,American (Traditional),7/1/09,3,4,,,,,
DbEszO3wk1xVmN3pCPob2g,Jamms Restaurant,American (Traditional),1/1/08,2,4.5,,,,,
DbEszO3wk1xVmN3pCPob2g,Jamms Restaurant,American (Traditional),4/1/08,2,4.5,,,,,
DbEszO3wk1xVmN3pCPob2g,Jamms Restaurant,American (Traditional),4/1/09,2,4.5,,,,,
DbEszO3wk1xVmN3pCPob2g,Jamms Restaurant,American (Traditional),1/1/09,1,5,,,,,
rTS8LsUmNIiXsXydE49tPA,Margaritaville,American (Traditional),4/1/15,46,3.6,,,,,
rTS8LsUmNIiXsXydE49tPA,Margaritaville,American (Traditional),1/1/11,39,3.4,,,,,
rTS8LsUmNIiXsXydE49tPA,Margaritaville,American (Traditional),4/1/17,49,3.2,,,,,
rTS8LsUmNIiXsXydE49tPA,Margaritaville,American (Traditional),1/1/14,39,3.6,,,,,
rTS8LsUmNIiXsXydE49tPA,Margaritaville,American (Traditional),1/1/09,26,3.4,,,,,
rTS8LsUmNIiXsXydE49tPA,Margaritaville,American (Traditional),7/1/08,27,3.6,,,,,
rTS8LsUmNIiXsXydE49tPA,Margaritaville,American (Traditional),10/1/14,26,3.7,,,,,
rTS8LsUmNIiXsXydE49tPA,Margaritaville,American (Traditional),1/1/15,38,3.3,,,,,
rTS8LsUmNIiXsXydE49tPA,Margaritaville,American (Traditional),7/1/16,45,3.3,,,,,
rTS8LsUmNIiXsXydE49tPA,Margaritaville,American (Traditional),10/1/09,18,2.8,,,,,
rTS8LsUmNIiXsXydE49tPA,Margaritaville,American (Traditional),7/1/15,57,3.7,,,,,
rTS8LsUmNIiXsXydE49tPA,Margaritaville,American (Traditional),1/1/08,12,3.3,,,,,
rTS8LsUmNIiXsXydE49tPA,Margaritaville,American (Traditional),1/1/16,43,3.5,,,,,
rTS8LsUmNIiXsXydE49tPA,Margaritaville,American (Traditional),10/1/15,42,3.5,,,,,
rTS8LsUmNIiXsXydE49tPA,Margaritaville,American (Traditional),7/1/14,60,3.6,,,,,
rTS8LsUmNIiXsXydE49tPA,Margaritaville,American (Traditional),10/1/13,23,3.4,,,,,
rTS8LsUmNIiXsXydE49tPA,Margaritaville,American (Traditional),10/1/11,30,3.4,,,,,
rTS8LsUmNIiXsXydE49tPA,Margaritaville,American (Traditional),7/1/11,44,3.5,,,,,
rTS8LsUmNIiXsXydE49tPA,Margaritaville,American (Traditional),4/1/08,14,3.2,,,,,
rTS8LsUmNIiXsXydE49tPA,Margaritaville,American (Traditional),4/1/14,45,3.3,,,,,
rTS8LsUmNIiXsXydE49tPA,Margaritaville,American (Traditional),7/1/10,24,3,,,,,
rTS8LsUmNIiXsXydE49tPA,Margaritaville,American (Traditional),10/1/16,30,2.9,,,,,
rTS8LsUmNIiXsXydE49tPA,Margaritaville,American (Traditional),7/1/13,44,3.8,,,,,
rTS8LsUmNIiXsXydE49tPA,Margaritaville,American (Traditional),1/1/17,39,2.9,,,,,
rTS8LsUmNIiXsXydE49tPA,Margaritaville,American (Traditional),1/1/12,26,3.7,,,,,
rTS8LsUmNIiXsXydE49tPA,Margaritaville,American (Traditional),10/1/12,31,3.5,,,,,
